season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
autumn,weekday,morning,14.392767250958967,27.7425,114.75,0.7,185.73000000000002,312.91,13.6,18.0375,35.8,-7.0,58.855000000000004,59.35,58.38,1028.2625,1029.26,1027.82,22.86375,23.46,22.4,17.466250000000002,17.94,17.0,24.0,14.9,8,20.15,24.93
autumn,weekday,morning,15.487085908230371,12.576666666666668,19.15,0.67,214.0533333333333,244.1,154.93,22.900000000000002,24.1,21.8,62.53,62.56,62.49,1028.1033333333332,1028.29,1027.92,23.026666666666667,23.03,23.02,19.71,19.75,19.69,18.4,15.3,3,16.866666666666664,24.93
autumn,weekday,morning,14.552774910230761,18.774,31.74,0.04,111.70599999999999,255.88,68.91,18.18,26.0,10.6,54.041999999999994,55.79,52.13,1029.014,1029.36,1028.17,24.452,24.92,23.96,19.32,19.87,18.87,19.4,14.8,5,16.880000000000003,26.61
autumn,weekday,morning,14.539471907711151,8.305,18.37,1.11,197.51,275.45,72.44,33.61666666666667,43.0,17.6,51.67333333333334,51.98,51.1,1028.4866666666667,1029.24,1027.88,25.188333333333333,25.42,25.07,19.970000000000002,20.5,19.69,22.5,12.4,6,17.833333333333332,31.63
autumn,weekday,morning,15.519228028252627,10.126666666666667,27.28,0.0,181.5211111111111,315.99,46.24,26.066666666666666,31.6,19.7,48.92,50.52,47.71,1027.9844444444445,1028.87,1027.03,27.18111111111111,27.89,26.26,21.68,22.31,21.0,14.4,11.7,9,13.266666666666667,24.25
autumn,weekday,morning,15.35070439935306,14.4725,31.47,0.02,162.935,260.53,70.39,37.6,43.4,33.1,47.935,48.82,47.07,1027.07875,1027.77,1026.32,27.34375,27.7,26.99,22.95,23.62,22.31,19.1,15.2,8,16.4375,24.25
autumn,weekday,morning,15.314690029277052,14.533333333333331,33.8,0.35,148.95166666666668,260.66,68.52,31.166666666666668,35.9,25.1,45.09166666666667,45.14,45.05,1027.8233333333333,1028.54,1027.29,28.35166666666667,28.42,28.24,21.548333333333332,21.87,21.31,22.2,12.6,6,17.766666666666666,28.06
autumn,weekday,morning,15.224078314842501,9.868333333333334,23.93,0.07,134.84833333333333,256.69,69.13,36.516666666666666,40.0,31.3,46.173333333333325,46.73,45.07,1026.8766666666668,1027.44,1025.96,27.845,28.12,27.71,22.893333333333334,23.62,22.5,20.7,16.1,6,17.400000000000002,28.06
autumn,weekday,afternoon,15.173394754247012,12.59,31.58,0.0,154.27,305.48,68.9,20.779999999999998,47.8,8.0,44.772000000000006,44.88,44.59,1027.7559999999999,1028.64,1026.45,28.318,28.32,28.31,21.8,22.0,21.5,17.2,12.8,5,15.14,34.2
autumn,weekday,afternoon,14.600495511267772,13.905555555555557,30.85,0.19,186.27555555555557,287.13,67.98,27.122222222222224,43.1,16.6,43.91444444444445,44.48,43.61,1027.9955555555555,1028.65,1027.35,28.016666666666666,28.25,27.8,21.04222222222222,21.25,20.69,18.5,11.0,9,13.366666666666667,45.87
autumn,weekday,afternoon,14.316362926697474,15.72888888888889,37.43,0.39,162.4611111111111,272.56,47.61,30.977777777777778,41.3,22.2,43.98,45.17,42.98,1028.0011111111112,1028.53,1027.37,27.676666666666666,27.85,27.61,20.82,21.44,20.44,12.4,8.7,9,10.144444444444444,29.17
autumn,weekday,afternoon,14.46762564574847,12.85375,23.45,0.85,223.82625,345.17,75.15,25.8875,40.4,11.5,47.291250000000005,47.77,46.99,1027.66375,1028.14,1027.03,26.60625,26.77,26.45,19.39,19.94,18.87,41.9,8.7,8,18.7625,27.3
autumn,weekday,afternoon,14.416984611397124,11.228333333333333,29.11,0.07,147.0533333333333,269.93,62.97,18.166666666666668,37.2,8.8,52.06666666666666,52.17,51.89,1028.41,1028.72,1027.97,24.92833333333333,25.17,24.45,18.135,18.94,16.62,16.3,11.9,6,13.766666666666666,36.14
autumn,weekday,afternoon,13.968970836020057,12.11909090909091,27.95,0.06,174.05636363636364,289.81,45.08,25.61818181818182,44.0,19.8,53.00363636363636,53.54,52.77,1028.360909090909,1028.94,1027.3,24.145454545454548,24.28,24.04,17.237272727272728,17.62,16.56,13.8,9.4,11,11.200000000000001,48.05
autumn,weekday,evening,13.808943293177498,13.178571428571429,26.71,0.13,187.51142857142855,340.03,56.42,37.771428571428565,50.4,20.8,53.29,53.7,53.01,1028.217142857143,1028.99,1027.35,23.882857142857144,23.92,23.85,16.795714285714286,17.31,16.44,13.3,7.6,7,10.242857142857144,34.42
autumn,weekday,evening,13.440303827599223,30.24,30.24,30.24,253.61,253.61,253.61,10.8,10.8,10.8,53.92,53.92,53.92,1027.58,1027.58,1027.58,23.29,23.29,23.29,15.88,15.88,15.88,10.0,10.0,1,10.0,20.56
autumn,weekday,evening,13.827144236984115,14.623333333333335,32.06,0.09,133.78,248.65,75.06,23.700000000000003,56.2,6.5,55.193333333333335,55.32,55.13,1028.6466666666668,1029.06,1027.94,23.319999999999997,23.45,23.06,17.103333333333335,17.56,16.19,11.6,9.4,3,10.466666666666667,21.13
autumn,weekday,evening,14.117549605211531,11.693333333333333,26.45,0.15,138.81333333333336,266.41,74.47,20.166666666666668,21.0,18.9,55.92666666666667,55.97,55.9,1028.9799999999998,1029.11,1028.84,23.413333333333338,23.42,23.41,16.916666666666668,16.94,16.87,11.3,10.1,3,10.633333333333333,15.38
autumn,weekday,evening,13.910244873507434,27.240000000000002,31.98,22.5,254.35000000000002,260.54,248.16,28.75,29.4,28.1,56.730000000000004,56.75,56.71,1027.76,1027.87,1027.65,22.955,22.96,22.95,15.88,15.88,15.88,14.7,14.6,2,14.649999999999999,19.24
autumn,weekday,morning,14.384402744397395,11.714999999999998,21.06,0.19,186.39666666666665,253.7,67.53,44.199999999999996,47.0,42.8,48.56,50.36,47.59,1027.085,1027.83,1026.49,26.066666666666666,26.37,25.48,22.583333333333332,22.75,22.25,14.1,8.4,6,10.483333333333333,16.22
autumn,weekday,morning,14.779055179976169,17.19666666666667,32.56,0.04,187.73000000000002,256.38,60.02,28.566666666666666,33.2,21.7,45.708333333333336,46.29,44.94,1026.4633333333334,1027.4,1025.85,27.528333333333336,27.6,27.38,22.406666666666666,22.75,22.25,10.9,8.1,6,9.9,14.83
autumn,weekday,night,14.224819638677966,35.09666666666667,39.84,30.71,126.87,242.65,67.56,32.4,34.2,31.2,60.46666666666667,60.57,60.37,1023.8766666666667,1024.59,1022.75,22.24,22.27,22.19,17.666666666666668,18.06,16.94,11.6,10.7,3,11.266666666666666,9.18
autumn,weekday,night,14.174751788445798,24.6475,37.23,0.13,207.4025,260.12,65.38,25.775,27.8,23.9,60.510000000000005,60.74,59.95,1022.6475,1024.02,1021.81,22.175,22.35,22.11,16.965,17.37,16.81,12.5,9.9,4,11.5,8.88
autumn,weekday,night,14.660259378294349,25.97,33.93,17.54,163.69,257.15,67.6,38.875,44.1,33.1,66.2525,66.59,65.91,1023.9675,1024.82,1023.12,21.205,21.29,21.12,16.515,16.62,16.44,8.8,7.9,4,8.35,14.72
autumn,weekday,night,14.692341321464802,10.544285714285715,20.67,0.02,170.95428571428573,255.55,71.89,47.57142857142857,58.1,44.0,64.78,65.0,64.55,1023.7628571428571,1024.48,1023.16,21.60571428571429,21.62,21.58,16.607142857142858,16.75,16.5,10.1,8.3,7,9.142857142857142,19.61
autumn,weekday,morning,15.185986482837679,10.055555555555555,22.8,0.0,149.46333333333334,255.66,61.25,34.266666666666666,36.9,32.1,64.90555555555555,65.21,64.64,1023.8433333333334,1024.32,1023.3,22.094444444444445,22.37,21.87,17.52,17.69,17.37,10.1,8.5,9,9.333333333333334,18.65
autumn,weekday,morning,16.056636174517248,11.364285714285714,22.74,0.0,168.97142857142856,252.92,51.49,48.714285714285715,60.1,34.1,63.46857142857142,63.85,63.16,1024.0028571428572,1024.55,1023.52,23.382857142857144,23.67,23.0,19.07,19.37,18.69,11.6,7.9,7,9.671428571428573,20.38
autumn,weekend,night,16.746715774578313,21.7225,26.34,10.95,206.825,257.11,66.71,23.725,29.1,17.9,80.3375,82.8,79.48,1021.7325000000001,1021.95,1021.46,20.2425,20.42,19.75,17.575,17.62,17.56,18.3,14.8,4,16.875,8.67
autumn,weekend,night,16.94458571354877,18.99,33.69,10.48,191.60333333333332,255.64,72.29,38.76666666666667,46.0,28.6,75.19,76.66,74.42,1021.6866666666666,1021.85,1021.36,21.52333333333333,21.64,21.3,18.0,18.0,18.0,14.2,10.5,3,12.733333333333334,8.99
autumn,weekend,night,17.165399598707236,45.3,45.3,45.3,73.17,73.17,73.17,31.6,31.6,31.6,73.88,73.88,73.88,1022.25,1022.25,1022.25,22.04,22.04,22.04,18.44,18.44,18.44,12.2,12.2,1,12.2,12.0
autumn,weekend,morning,11.996525566086625,41.42,46.04,36.8,71.61,73.02,70.2,16.65,17.0,16.3,80.75,80.77,80.73,1023.01,1023.14,1022.88,15.285,15.3,15.27,14.469999999999999,14.5,14.44,9.5,9.5,2,9.5,11.92
autumn,weekend,morning,14.206744831278606,17.971666666666668,29.8,0.02,163.90166666666667,256.09,71.9,26.03333333333333,35.5,18.2,74.72333333333334,80.56,71.74,1022.3666666666667,1023.24,1021.49,18.78833333333333,20.75,16.26,16.038333333333334,17.25,14.56,11.2,8.2,6,9.416666666666666,19.36
autumn,weekend,morning,14.392829358621482,21.236,34.43,6.8,181.822,263.74,67.21,23.8,27.5,14.8,73.628,73.88,73.29,1022.6119999999999,1022.99,1021.81,19.218,19.7,18.51,16.546,16.87,16.12,13.3,9.1,5,11.36,19.36
autumn,weekend,morning,15.962594614898512,13.972857142857142,31.15,0.06,196.18714285714285,254.54,73.45,46.81428571428571,62.4,34.3,67.73714285714286,71.68,64.96,1022.3185714285713,1023.19,1021.75,22.21,23.04,20.77,18.32,18.94,17.25,12.1,7.9,7,9.885714285714286,35.55
autumn,weekend,morning,15.388723501550007,8.2125,25.85,1.07,208.8475,267.45,72.69,48.5,62.5,18.1,66.085,66.27,65.74,1022.96,1023.51,1022.51,22.0125,22.26,21.3,19.2175,19.5,18.37,9.5,8.1,4,8.775,35.55
autumn,weekend,morning,16.618619212204393,14.86,25.74,0.02,172.746,252.48,66.86,41.839999999999996,50.3,28.8,61.620000000000005,62.58,60.17,1022.768,1023.51,1022.14,24.470000000000002,24.68,24.16,20.270000000000003,20.37,20.12,16.0,10.3,5,13.280000000000001,29.02
autumn,weekend,morning,16.273819256645318,17.13,33.58,0.57,179.72166666666666,258.1,65.78,29.016666666666666,40.9,10.0,63.135,64.38,60.75,1023.1733333333333,1023.52,1022.86,23.7,23.84,23.42,20.563333333333333,20.69,20.31,16.5,10.0,6,13.25,29.02
autumn,weekend,morning,16.54348082741346,15.2,25.87,0.11,144.956,257.92,62.16,44.6,50.5,40.3,57.434000000000005,57.71,57.19,1022.656,1023.31,1021.81,25.57,25.83,25.39,21.003999999999998,21.19,20.88,13.2,9.9,5,10.92,15.47
autumn,weekend,morning,15.88599055973432,15.222,29.21,0.57,163.17800000000003,258.11,59.1,27.4,30.5,23.6,56.108000000000004,56.88,54.85,1023.156,1023.43,1022.79,25.258,25.46,24.96,21.998,22.25,21.62,10.4,7.7,5,9.379999999999999,15.47
autumn,weekend,morning,17.127773870680972,13.479999999999999,24.09,0.02,195.44833333333335,267.31,71.94,27.650000000000002,42.4,21.2,58.056666666666665,58.23,57.96,1022.3783333333334,1023.19,1021.71,26.013333333333332,26.11,25.83,21.016666666666666,21.12,20.81,12.8,9.5,6,11.316666666666668,16.58
autumn,weekend,morning,16.771115546132133,13.504444444444443,27.78,0.31,143.35444444444445,330.19,18.82,24.066666666666666,29.4,18.0,57.17888888888889,58.13,56.62,1023.2077777777779,1023.47,1022.81,25.88888888888889,26.04,25.65,22.257777777777775,22.56,22.0,11.9,8.3,9,10.0,16.58
autumn,weekend,afternoon,17.491200651857095,34.375,35.84,32.91,71.225,74.16,68.29,43.5,44.5,42.5,59.769999999999996,59.8,59.74,1022.985,1023.09,1022.88,25.91,25.91,25.91,20.47,20.5,20.44,11.8,10.9,2,11.350000000000001,12.75
autumn,weekend,afternoon,16.989979986402208,17.355,28.15,5.69,158.6475,249.91,72.13,24.675,26.9,22.3,58.06,58.87,57.24,1022.8050000000001,1022.99,1022.46,25.865000000000002,26.1,25.63,21.875,22.06,21.69,12.2,8.5,4,10.65,12.75
autumn,weekend,afternoon,17.64358230281133,7.206,20.54,0.02,178.73200000000003,250.83,63.91,45.839999999999996,56.1,33.0,59.412,59.51,59.32,1022.2139999999999,1022.86,1021.6,26.174,26.25,26.06,20.874000000000002,21.0,20.75,12.1,10.3,5,10.98,24.27
autumn,weekend,afternoon,17.31212525706591,18.869999999999997,27.0,0.07,189.41199999999998,316.9,69.56,31.339999999999996,34.1,27.6,58.986000000000004,59.3,58.74,1022.784,1023.2,1022.24,25.942,26.09,25.84,22.188,22.56,21.94,11.3,8.7,5,9.76,24.27
autumn,weekend,afternoon,17.708395039601715,9.518333333333334,28.17,0.0,158.15333333333334,252.54,62.8,55.73333333333333,61.9,47.9,59.839999999999996,60.26,59.41,1022.5516666666666,1023.14,1021.94,26.12166666666667,26.14,26.1,20.529999999999998,20.75,20.31,11.3,9.4,6,10.266666666666667,25.14
autumn,weekend,afternoon,18.141827908886444,20.6,30.45,15.46,207.5925,258.1,74.53,27.1,32.1,17.2,63.6975,64.08,63.13,1022.385,1023.16,1021.95,25.5275,25.72,25.45,19.294999999999998,20.0,19.06,18.9,12.0,4,13.899999999999999,28.01
autumn,weekend,afternoon,17.850163466005494,8.538333333333332,21.74,0.0,168.65833333333333,272.02,70.35,42.2,47.2,40.1,65.81833333333333,66.14,65.58,1022.9899999999999,1023.4,1022.54,24.67,24.88,24.46,18.466666666666665,18.94,18.06,14.4,11.1,6,12.700000000000001,36.38
autumn,weekend,afternoon,17.427187711300338,17.313333333333333,32.24,0.02,160.40166666666667,249.26,68.21,47.9,56.3,38.3,66.645,66.78,66.53,1023.505,1024.08,1022.86,24.016666666666666,24.11,23.92,18.218333333333334,18.56,17.87,14.1,12.3,6,13.183333333333332,23.4
autumn,weekend,evening,17.44322036862348,13.833000000000002,29.58,0.0,123.53800000000001,252.26,55.03,42.55,51.2,29.9,67.295,67.42,67.15,1024.1129999999998,1024.84,1023.26,23.872,24.01,23.74,18.398,18.62,18.06,15.5,11.0,10,14.219999999999999,35.1
autumn,weekend,evening,17.50455437428,16.846666666666668,34.76,0.0,248.93999999999997,252.91,241.49,35.9,37.3,34.7,67.51,67.56,67.48,1023.6233333333333,1023.87,1023.36,23.883333333333336,23.89,23.88,18.06,18.06,18.06,14.1,13.1,3,13.766666666666666,21.35
autumn,weekday,night,12.38179096107013,18.836,38.61,0.33,141.07999999999998,260.55,55.52,50.5,53.7,42.9,69.3,70.38,67.81,1023.8799999999999,1024.8,1022.71,18.092000000000002,18.73,17.64,15.338,15.38,15.31,13.4,11.9,5,12.819999999999999,31.68
autumn,weekday,morning,12.226144626325967,11.5525,22.41,0.76,175.4025,244.38,65.84,21.1,24.1,19.0,59.385,59.96,57.72,1024.8325,1025.82,1024.27,20.4075,21.15,20.15,16.0775,16.81,15.81,18.6,14.1,4,15.525,41.78
autumn,weekday,morning,13.193993860516098,24.65,28.87,20.43,250.635,255.98,245.29,38.25,39.0,37.5,60.705,60.74,60.67,1023.345,1023.46,1023.23,21.08,21.08,21.08,16.0,16.0,16.0,13.2,12.2,2,12.7,41.78
autumn,weekday,morning,12.720228371468652,15.469999999999999,27.08,1.22,204.03,256.71,14.2,21.94,31.5,18.0,54.512,55.15,52.3,1024.956,1025.19,1024.68,22.334,23.21,22.1,17.234,17.81,17.06,16.2,12.8,5,14.74,24.28
autumn,weekday,morning,13.810051824427747,8.695,20.65,0.04,255.54,259.59,246.49,33.95,36.7,32.7,56.6875,56.76,56.64,1024.0425,1024.21,1023.86,22.86,22.87,22.85,18.19,18.19,18.19,11.8,10.9,4,11.45,24.28
autumn,weekday,morning,14.596685158248748,11.844999999999999,23.43,0.04,69.9975,71.49,65.8,36.349999999999994,39.3,35.3,52.045,52.1,51.99,1024.58,1024.77,1024.38,25.13,25.15,25.11,21.69,21.69,21.69,10.9,8.9,4,9.825,25.93
autumn,weekday,morning,15.191060437927877,13.17,25.82,0.0,162.2075,257.13,69.84,38.075,43.0,35.2,44.7525,45.83,43.66,1023.58375,1024.34,1022.8,28.345,28.57,28.11,23.935,24.31,23.56,11.8,7.9,8,9.925,15.44
autumn,weekday,morning,16.9970648102825,17.213333333333335,26.3,0.02,70.87,72.42,68.57,32.86666666666667,34.0,31.4,47.44,47.45,47.42,1023.4133333333333,1023.53,1023.29,29.326666666666664,29.33,29.32,23.790000000000003,23.81,23.75,12.6,10.7,3,11.433333333333332,34.14
autumn,weekday,afternoon,16.541156617945738,26.0,26.0,26.0,250.52,250.52,250.52,44.2,44.2,44.2,46.56,46.56,46.56,1022.05,1022.05,1022.05,29.15,29.15,29.15,23.25,23.25,23.25,11.7,11.7,1,11.7,33.27
autumn,weekday,afternoon,16.815450538650854,12.542857142857143,32.52,0.0,173.82142857142858,256.76,67.81,54.57142857142857,62.0,51.3,48.637142857142855,51.16,46.75,1022.5442857142858,1023.25,1021.83,28.697142857142858,28.78,28.62,22.85571428571429,23.25,22.56,12.8,11.1,7,11.742857142857144,23.0
autumn,weekday,afternoon,15.778444289041817,8.406,16.71,0.0,250.906,256.7,246.29,37.4,39.7,35.7,49.364,49.43,49.32,1022.358,1022.5,1022.18,27.310000000000002,27.33,27.29,20.774,20.81,20.75,12.3,10.4,5,11.26,29.25
autumn,weekday,afternoon,15.191163568800269,16.8375,26.37,0.07,251.8675,256.96,242.76,40.4,45.7,37.0,55.0025,55.05,54.98,1022.3075,1022.6,1021.97,24.845,24.86,24.83,18.03,18.06,18.0,13.5,12.4,4,12.9,43.08
autumn,weekday,afternoon,14.869608706696999,12.743333333333334,26.28,0.02,69.92,72.99,68.06,44.199999999999996,45.4,43.5,59.54333333333333,59.59,59.5,1023.4766666666668,1023.61,1023.33,23.179999999999996,23.18,23.18,17.79,17.81,17.75,14.9,12.7,3,13.700000000000001,32.42
autumn,weekday,evening,14.443967752880011,14.6425,21.43,0.04,250.9425,256.41,242.39,38.425,41.6,34.7,58.335,58.54,58.13,1022.5074999999999,1022.77,1022.21,23.064999999999998,23.07,23.06,16.87,16.87,16.87,15.8,14.4,4,14.875,43.85
autumn,weekday,evening,13.412600723484177,19.65,26.0,10.8,140.32,248.74,59.74,33.54,38.5,30.6,56.612,57.1,55.95,1022.7860000000001,1023.51,1021.78,22.456,22.63,22.33,17.658,17.87,17.37,11.7,8.9,5,10.58,25.92
autumn,weekday,night,9.47175871965822,33.37,33.37,33.37,71.11,71.11,71.11,36.3,36.3,36.3,49.14,49.14,49.14,1024.07,1024.07,1024.07,20.51,20.51,20.51,16.56,16.56,16.56,5.3,5.3,1,5.3,8.4
autumn,weekday,night,9.661749993156501,22.42,26.93,17.91,242.915,244.82,241.01,48.75,48.8,48.7,49.010000000000005,49.03000000000001,48.99,1022.23,1022.42,1022.04,20.76,20.76,20.76,15.81,15.81,15.81,5.4,4.7,2,5.050000000000001,6.94
autumn,weekday,night,0.762482041632154,29.645,32.71,26.58,68.36000000000001,70.43,66.29,16.0,19.1,12.9,49.13,49.17,49.09,1026.58,1026.71,1026.45,11.04,11.06,11.02,9.875,9.94,9.81,6.2,6.0,2,6.1,8.92
autumn,weekday,morning,3.381732828224854,7.0566666666666675,10.78,2.43,193.13333333333333,254.73,76.46,13.566666666666665,18.4,10.7,47.06333333333333,47.33,46.53,1025.7033333333334,1026.5,1025.22,14.549999999999999,15.41,14.11,10.606666666666667,11.5,10.13,23.3,5.9,3,11.833333333333334,12.95
autumn,weekday,morning,4.680115946166436,15.12857142857143,24.96,1.41,152.54714285714286,275.26,72.99,1.2428571428571427,8.1,-8.2,38.261428571428574,39.09,37.57,1024.2157142857143,1024.99,1023.35,19.252857142857142,19.47,19.08,14.135714285714286,14.38,13.81,12.3,9.3,7,10.914285714285715,9.8
autumn,weekday,morning,4.519814658346803,18.525555555555556,36.35,0.44,167.3788888888889,256.86,73.78,24.355555555555554,45.2,9.3,40.757777777777775,43.53,39.79,1025.8100000000002,1026.51,1025.11,18.063333333333333,18.72,16.54,13.286666666666667,13.69,12.63,10.6,5.3,9,7.688888888888889,9.8
autumn,weekday,morning,5.83264151021039,8.946666666666667,20.52,0.89,238.99333333333334,280.38,187.72,25.633333333333336,27.2,22.6,37.57333333333333,37.61,37.53,1023.5333333333333,1023.78,1023.27,20.84,20.85,20.83,15.790000000000001,15.81,15.75,16.4,11.3,3,13.566666666666668,5.42
autumn,weekday,morning,5.583039130689653,9.913333333333332,29.04,0.13,258.3566666666666,263.13,248.81,29.5,32.1,27.8,33.02333333333333,33.03,33.02,1023.9766666666668,1024.13,1023.81,22.67,22.68,22.66,18.849999999999998,18.87,18.81,6.8,5.4,3,5.933333333333334,14.18
autumn,weekday,morning,6.569243138597402,10.876666666666667,24.96,0.17,71.96,77.93,65.09,24.566666666666666,25.5,23.6,29.323333333333334,29.33,29.32,1024.3933333333334,1024.54,1024.24,25.786666666666665,25.79,25.78,21.62,21.62,21.62,6.4,5.5,3,6.033333333333334,10.25
autumn,weekday,afternoon,7.340948404844461,12.17,24.34,0.0,79.03,85.62,72.44,48.75,49.5,48.0,28.78,28.78,28.78,1023.77,1023.85,1023.69,27.0,27.0,27.0,22.16,22.19,22.13,8.8,7.2,2,8.0,8.01
autumn,weekday,afternoon,6.9816161419366045,16.57,27.35,0.06,254.5525,262.77,247.09,47.975,51.9,45.1,28.585,28.78,28.42,1022.425,1022.73,1022.09,26.697499999999998,26.71,26.68,20.575,20.62,20.5,9.2,7.6,4,8.6,9.46
autumn,weekday,afternoon,6.985239181930123,10.0625,23.45,0.04,167.3225,258.68,71.78,37.3875,42.7,31.3,31.29625,31.85,30.71,1023.2637500000001,1023.81,1022.66,25.17125,25.53,24.81,18.6325,19.0,18.25,11.9,7.4,8,9.975,27.94
autumn,weekday,afternoon,6.149552498691456,10.8725,22.32,0.13,74.715,79.38,66.47,30.375,31.2,30.0,34.0625,34.09,34.03,1023.735,1023.88,1023.56,22.805,22.81,22.8,17.075,17.12,17.06,9.3,8.0,4,8.625,22.85
autumn,weekday,afternoon,6.072802276315924,8.82,21.85,0.06,251.355,259.65,242.39,38.35,40.7,34.7,34.61,34.63,34.58,1023.0450000000001,1023.23,1022.82,22.455,22.47,22.44,16.515,16.56,16.5,11.3,8.6,4,9.925,23.15
autumn,weekday,afternoon,5.7440590018267255,9.09375,19.35,0.06,163.3025,261.24,65.06,33.6125,37.5,30.4,36.15375,36.36,35.99,1023.7262499999999,1024.31,1023.08,21.3675,21.4,21.33,16.125,16.44,15.81,10.3,7.7,8,9.2125,13.09
autumn,weekday,evening,4.7434721952553325,6.3775,22.41,0.06,69.05749999999999,72.85,67.07,9.375,13.2,7.3,35.815,35.83,35.8,1024.1,1024.28,1023.91,20.39,20.39,20.39,15.19,15.19,15.19,12.8,9.9,4,11.25,12.57
autumn,weekday,evening,4.394920323319155,12.436666666666667,22.04,6.07,249.39666666666668,260.84,239.63,4.2,5.8,3.2,34.86,34.91,34.83,1023.4733333333334,1023.61,1023.32,20.433333333333334,20.44,20.43,15.083333333333334,15.13,15.06,13.0,9.0,3,10.666666666666666,18.77
autumn,weekday,evening,4.039944282201776,7.098000000000001,17.0,0.07,148.502,265.19,65.86,28.26,29.0,26.3,35.022,35.08,34.93,1024.118,1024.75,1023.28,19.956,20.04,19.9,15.036000000000001,15.06,15.0,10.0,9.0,5,9.540000000000001,15.18
autumn,weekday,morning,8.309621660062799,9.385,19.43,0.43,213.9625,262.12,87.57,45.85,47.0,44.3,37.815,38.34,37.61,1028.3075,1028.65,1028.06,23.52,23.58,23.34,19.122500000000002,19.37,18.44,13.8,12.4,4,13.275,40.03
autumn,weekday,afternoon,9.804387262694798,12.646666666666667,25.72,0.06,130.92,283.93,59.2,48.333333333333336,50.8,45.3,40.71,41.12,40.02,1028.39,1028.95,1027.61,23.968333333333334,24.2,23.85,19.25,19.75,18.94,16.8,13.5,6,15.066666666666668,31.96
autumn,weekday,morning,0.5431470661034906,9.9225,23.8,0.07,212.5075,265.74,66.65,21.9,25.7,16.8,47.4775,49.36,46.82,1022.0475,1022.56,1021.77,11.3175,11.64,10.39,8.55,8.69,8.25,32.1,27.8,4,29.8,38.87
autumn,weekday,morning,0.9861484397567857,11.540000000000001,25.09,0.06,69.306,72.39,67.2,34.379999999999995,35.8,31.9,39.968,40.01,39.92,1022.47,1022.69,1022.25,14.437999999999999,14.45,14.43,10.81,10.81,10.81,37.2,34.6,5,35.9,48.35
autumn,weekday,morning,1.8611894809394534,16.076666666666668,22.09,7.82,183.24,248.8,65.86,47.1,49.1,46.0,46.01666666666667,47.29,45.37,1022.5666666666666,1023.44,1022.06,13.233333333333334,13.39,12.92,8.38,8.38,8.38,25.9,19.2,3,21.46666666666667,48.35
autumn,weekday,morning,1.0883964843379106,13.046000000000001,19.83,0.04,254.18400000000003,256.18,247.83,39.12,40.3,35.6,38.28,38.3,38.27,1022.0,1022.23,1021.8,15.222,15.23,15.21,11.175999999999998,11.19,11.12,34.3,27.4,5,31.060000000000002,41.12
autumn,weekday,morning,2.2186252299253617,14.128333333333332,26.56,0.0,159.76833333333335,252.24,57.44,38.96666666666667,50.3,30.6,42.531666666666666,43.23,41.89,1023.1583333333333,1023.67,1022.68,14.841666666666667,14.98,14.69,10.095,10.31,9.88,24.6,22.2,6,23.28333333333333,41.12
autumn,weekday,morning,1.2168125504585967,10.309090909090909,26.37,0.0,166.89363636363638,255.58,64.52,12.4,19.7,6.6,34.15090909090909,34.77,33.64,1023.0372727272727,1023.64,1022.4,17.157272727272726,17.39,16.87,13.30818181818182,13.56,13.06,32.6,27.3,11,29.981818181818184,37.94
autumn,weekday,morning,3.126021833050601,3.08,6.07,0.09,76.50999999999999,80.08,72.94,38.85,40.2,37.5,38.665,38.67,38.66,1024.01,1024.09,1023.93,17.345,17.35,17.34,13.31,13.31,13.31,23.5,22.3,2,22.9,37.94
autumn,weekday,morning,1.0722721420153603,15.0375,31.02,0.02,74.085,81.13,67.25,16.925,17.4,16.3,30.4625,30.48,30.44,1023.6175,1023.78,1023.43,18.81,18.81,18.81,14.3125,14.38,14.25,28.5,25.5,4,26.325,21.39
autumn,weekday,morning,2.851798989701782,13.498000000000001,22.34,0.02,217.506,259.09,77.35,58.46,67.6,39.5,36.97,38.62,36.54,1023.22,1023.68,1022.79,17.748,17.85,17.36,12.99,13.25,12.88,23.5,20.3,5,21.240000000000002,21.39
autumn,weekday,morning,1.0672457952433316,12.806666666666667,23.91,0.06,253.41666666666666,256.85,249.28,18.966666666666665,19.8,18.4,30.13,30.15,30.11,1022.4233333333333,1022.56,1022.28,18.98,18.98,18.98,14.540000000000001,14.56,14.5,26.2,24.2,3,25.133333333333336,39.61
autumn,weekday,morning,2.8692362462295034,14.1,25.06,0.0,182.966,256.98,73.15,38.78,46.6,32.4,33.588,33.97,33.34,1023.1020000000001,1023.83,1022.46,19.3,19.52,19.15,13.563999999999998,13.75,13.44,21.9,18.8,5,20.52,39.61
