season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
summer,weekday,night,18.493665243036563,58.3,58.3,58.3,293.95,293.95,293.95,380.8,380.8,380.8,62.06,62.06,62.06,965.16,965.16,965.16,26.34,26.34,26.34,21.0,21.0,21.0,9.5,9.5,1,9.5,10.54
summer,weekday,morning,18.912729458995283,60.73,60.73,60.73,114.1,114.1,114.1,379.3,379.3,379.3,69.02,69.02,69.02,966.76,966.76,966.76,24.99,24.99,24.99,20.06,20.06,20.06,10.7,10.7,1,10.7,11.96
summer,weekday,morning,19.29168305833574,55.32,55.32,55.32,294.52,294.52,294.52,376.7,376.7,376.7,71.22,71.22,71.22,966.39,966.39,966.39,24.86,24.86,24.86,20.12,20.12,20.12,8.1,8.1,1,8.1,16.26
summer,weekday,morning,19.913497205852796,58.08,58.08,58.08,290.37,290.37,290.37,378.8,378.8,378.8,68.2,68.2,68.2,967.3,967.3,967.3,26.24,26.24,26.24,21.62,21.62,21.62,8.3,8.3,1,8.3,7.97
summer,weekday,morning,19.68511810100189,57.73,57.73,57.73,113.48,113.48,113.48,383.9,383.9,383.9,67.88,67.88,67.88,967.96,967.96,967.96,26.08,26.08,26.08,22.13,22.13,22.13,9.9,9.9,1,9.9,6.85
summer,weekday,afternoon,19.07477636501004,60.45,60.45,60.45,113.71,113.71,113.71,379.1,379.1,379.1,56.38,56.38,56.38,967.68,967.68,967.68,28.6,28.6,28.6,24.81,24.81,24.81,7.5,7.5,1,7.5,13.78
summer,weekday,afternoon,19.16268601476156,54.82,54.82,54.82,294.21,294.21,294.21,358.3,358.3,358.3,52.8,52.8,52.8,967.11,967.11,967.11,29.83,29.83,29.83,24.94,24.94,24.94,8.0,8.0,1,8.0,11.17
summer,weekday,afternoon,19.061648527195857,54.43,54.43,54.43,114.23,114.23,114.23,385.5,385.5,385.5,53.26,53.26,53.26,967.01,967.01,967.01,29.57,29.57,29.57,24.81,24.81,24.81,6.7,6.7,1,6.7,7.82
summer,weekday,evening,19.24128707963052,63.86,63.86,63.86,113.88,113.88,113.88,376.7,376.7,376.7,54.8,54.8,54.8,968.51,968.51,968.51,29.27,29.27,29.27,24.0,24.0,24.0,7.3,7.3,1,7.3,9.37
summer,weekend,morning,19.079812990639187,63.51,63.51,63.51,113.82,113.82,113.82,373.6,373.6,373.6,52.74,52.74,52.74,975.71,975.71,975.71,29.76,29.76,29.76,25.37,25.37,25.37,13.4,13.4,1,13.4,24.46
summer,weekend,morning,20.036415197557304,62.23,62.23,62.23,113.78,113.78,113.78,373.4,373.4,373.4,49.53,49.53,49.53,975.78,975.78,975.78,31.9,31.9,31.9,28.44,28.44,28.44,14.5,14.5,1,14.5,24.73
summer,weekend,morning,20.509427315783608,50.63,50.63,50.63,113.71,113.71,113.71,381.1,381.1,381.1,45.47,45.47,45.47,976.14,976.14,976.14,33.94,33.94,33.94,30.56,30.56,30.56,14.3,14.3,1,14.3,27.95
summer,weekend,morning,20.75076460139357,54.04,54.04,54.04,113.07,113.07,113.07,383.0,383.0,383.0,41.95,41.95,41.95,976.01,976.01,976.01,35.66,35.66,35.66,32.06,32.06,32.06,15.4,15.4,1,15.4,23.47
summer,weekend,morning,21.09453546145224,52.49,52.49,52.49,113.83,113.83,113.83,379.3,379.3,379.3,40.4,40.4,40.4,976.18,976.18,976.18,36.73,36.73,36.73,32.75,32.75,32.75,13.1,13.1,1,13.1,16.43
summer,weekend,morning,20.589337030308194,64.73,64.73,64.73,113.47,113.47,113.47,380.6,380.6,380.6,37.45,37.45,37.45,975.82,975.82,975.82,37.55,37.55,37.55,33.31,33.31,33.31,10.4,10.4,1,10.4,27.37
summer,weekend,afternoon,20.328127421646855,64.36,64.36,64.36,114.32,114.32,114.32,367.7,367.7,367.7,35.42,35.42,35.42,975.31,975.31,975.31,38.28,38.28,38.28,33.19,33.19,33.19,10.3,10.3,1,10.3,13.41
summer,weekend,afternoon,19.261393273779383,62.75,62.75,62.75,113.59,113.59,113.59,376.1,376.1,376.1,35.08,35.08,35.08,974.62,974.62,974.62,37.24,37.24,37.24,31.44,31.44,31.44,9.7,9.7,1,9.7,10.73
summer,weekend,afternoon,20.65715116805867,64.13,64.13,64.13,113.85,113.85,113.85,368.6,368.6,368.6,45.2,45.2,45.2,974.11,974.11,974.11,34.21,34.21,34.21,27.81,27.81,27.81,10.8,10.8,1,10.8,16.99
summer,weekday,night,16.791101076691582,60.5,60.5,60.5,293.32,293.32,293.32,366.3,366.3,366.3,48.05,48.05,48.05,975.09,975.09,975.09,28.88,28.88,28.88,23.69,23.69,23.69,9.9,9.9,1,9.9,9.46
summer,weekday,morning,18.211381233681596,57.34,57.34,57.34,293.6,293.6,293.6,378.8,378.8,378.8,39.9,39.9,39.9,975.59,975.59,975.59,33.72,33.72,33.72,29.63,29.63,29.63,11.5,11.5,1,11.5,17.91
summer,weekday,morning,18.742637293656788,58.75,58.75,58.75,113.98,113.98,113.98,386.7,386.7,386.7,37.51,37.51,37.51,976.53,976.53,976.53,35.43,35.43,35.43,31.81,31.81,31.81,9.9,9.9,1,9.9,20.74
summer,weekday,morning,19.44812687276291,64.52,64.52,64.52,293.98,293.98,293.98,377.7,377.7,377.7,34.09,34.09,34.09,975.53,975.53,975.53,37.98,37.98,37.98,33.5,33.5,33.5,9.0,9.0,1,9.0,16.5
summer,weekday,morning,19.195981867271026,61.25,61.25,61.25,113.54,113.54,113.54,365.4,365.4,365.4,32.61,32.61,32.61,975.77,975.77,975.77,38.51,38.51,38.51,34.25,34.25,34.25,9.9,9.9,1,9.9,16.5
summer,weekday,afternoon,17.869492990266725,64.13,64.13,64.13,113.76,113.76,113.76,373.4,373.4,373.4,33.85,33.85,33.85,974.61,974.61,974.61,36.3,36.3,36.3,30.81,30.81,30.81,11.1,11.1,1,11.1,1.66
summer,weekday,afternoon,17.64377020327921,64.15,64.15,64.15,112.89,112.89,112.89,371.9,371.9,371.9,35.36,35.36,35.36,974.85,974.85,974.85,35.25,35.25,35.25,28.75,28.75,28.75,9.3,9.3,1,9.3,1.33
autumn,weekend,night,15.39663295218883,64.49,64.49,64.49,293.9,293.9,293.9,367.8,367.8,367.8,39.05,39.05,39.05,974.05,974.05,974.05,30.94,30.94,30.94,26.12,26.12,26.12,10.9,10.9,1,10.9,21.61
autumn,weekend,night,15.411903482687556,64.26,64.26,64.26,113.64,113.64,113.64,367.8,367.8,367.8,42.7,42.7,42.7,973.98,973.98,973.98,29.4,29.4,29.4,25.37,25.37,25.37,10.5,10.5,1,10.5,27.06
autumn,weekend,morning,16.334489021979586,52.28,52.28,52.28,113.41,113.41,113.41,384.4,384.4,384.4,34.75,34.75,34.75,974.43,974.43,974.43,34.07,34.07,34.07,30.44,30.44,30.44,10.6,10.6,2,10.6,19.56
autumn,weekend,morning,16.578704747327926,62.88,62.88,62.88,294.01,294.01,294.01,381.6,381.6,381.6,30.47,30.47,30.47,974.06,974.06,974.06,36.73,36.73,36.73,33.13,33.13,33.13,10.5,10.5,1,10.5,23.97
autumn,weekend,morning,15.409399066497507,56.69,56.69,56.69,113.89,113.89,113.89,373.3,373.3,373.3,26.16,26.16,26.16,974.35,974.35,974.35,38.16,38.16,38.16,34.25,34.25,34.25,10.9,10.9,1,10.9,20.05
autumn,weekend,morning,15.665597453301547,61.99,61.99,61.99,113.47,113.47,113.47,378.8,378.8,378.8,25.02,25.02,25.02,973.55,973.55,973.55,39.29,39.29,39.29,34.75,34.75,34.75,9.4,9.4,1,9.4,25.61
autumn,weekend,afternoon,16.154276329659805,64.49,64.49,64.49,293.88,293.88,293.88,379.2,379.2,379.2,25.62,25.62,25.62,972.7,972.7,972.7,39.43,39.43,39.43,34.5,34.5,34.5,10.0,10.0,1,10.0,21.4
autumn,weekend,afternoon,16.099096700095743,50.21,50.21,50.21,113.78,113.78,113.78,381.2,381.2,381.2,25.53,25.53,25.53,973.26,973.26,973.26,39.43,39.43,39.43,34.19,34.19,34.19,10.5,10.5,1,10.5,18.61
autumn,weekend,afternoon,16.491152371752634,60.06,60.06,60.06,293.12,293.12,293.12,382.4,382.4,382.4,26.26,26.26,26.26,972.23,972.23,972.23,39.37,39.37,39.37,33.56,33.56,33.56,9.9,9.9,1,9.9,18.94
autumn,weekend,afternoon,14.840838768273636,60.91,60.91,60.91,113.32,113.32,113.32,371.6,371.6,371.6,26.27,26.27,26.27,972.12,972.12,972.12,37.41,37.41,37.41,32.31,32.31,32.31,10.2,10.2,1,10.2,18.82
autumn,weekend,afternoon,14.788642616833304,58.17,58.17,58.17,113.92,113.92,113.92,377.9,377.9,377.9,29.69,29.69,29.69,971.98,971.98,971.98,35.12,35.12,35.12,29.63,29.63,29.63,10.2,10.2,1,10.2,13.17
autumn,weekend,afternoon,15.036713728898903,64.41,64.41,64.41,293.62,293.62,293.62,376.4,376.4,376.4,32.07,32.07,32.07,971.48,971.48,971.48,34.02,34.02,34.02,27.5,27.5,27.5,10.4,10.4,1,10.4,16.62
autumn,weekend,evening,15.173881357066493,56.19,56.19,56.19,113.72,113.72,113.72,371.3,371.3,371.3,39.68,39.68,39.68,972.35,972.35,972.35,30.41,30.41,30.41,24.31,24.31,24.31,10.3,10.3,1,10.3,19.96
autumn,weekend,evening,15.793050726577697,64.39,64.39,64.39,293.22,293.22,293.22,366.7,366.7,366.7,38.12,38.12,38.12,971.78,971.78,971.78,31.81,31.81,31.81,25.69,25.69,25.69,10.3,10.3,1,10.3,16.86
autumn,weekday,morning,15.195404714786896,46.54,46.54,46.54,293.77,293.77,293.77,379.9,379.9,379.9,69.23,69.23,69.23,962.97,962.97,962.97,21.05,21.05,21.05,15.38,15.38,15.38,0.5,0.5,1,0.5,1.8
autumn,weekday,morning,14.533208430000622,49.82,49.82,49.82,112.35,112.35,112.35,370.7,370.7,370.7,68.16,68.16,68.16,963.95,963.95,963.95,20.61,20.61,20.61,14.25,14.25,14.25,0.7,0.7,1,0.7,1.8
autumn,weekday,morning,15.626812592572854,54.02,54.02,54.02,114.27,114.27,114.27,387.4,387.4,387.4,72.9,72.9,72.9,962.2,962.2,962.2,20.66,20.66,20.66,16.62,16.62,16.62,1.0,1.0,1,1.0,1.44
autumn,weekday,afternoon,17.602356569798005,49.15,49.15,49.15,113.86,113.86,113.86,372.8,372.8,372.8,69.43,69.43,69.43,961.45,961.45,961.45,23.52,23.52,23.52,18.87,18.87,18.87,0.7,0.7,1,0.7,3.37
autumn,weekday,afternoon,15.943747789799337,54.39,54.39,54.39,294.29,294.29,294.29,385.5,385.5,385.5,56.78,56.78,56.78,961.66,961.66,961.66,25.12,25.12,25.12,20.37,20.37,20.37,0.9,0.9,1,0.9,3.07
autumn,weekday,afternoon,15.516621855114503,48.11,48.11,48.11,113.45,113.45,113.45,380.1,380.1,380.1,63.63,63.63,63.63,962.08,962.08,962.08,22.77,22.77,22.77,17.0,17.0,17.0,0.5,0.5,1,0.5,2.45
autumn,weekday,afternoon,16.145618227319268,60.58,60.58,60.58,292.51,292.51,292.51,376.2,376.2,376.2,66.08,66.08,66.08,961.79,961.79,961.79,22.81,22.81,22.81,17.56,17.56,17.56,0.6,0.6,1,0.6,1.96
autumn,weekday,afternoon,13.440708390079935,63.95,63.95,63.95,113.66,113.66,113.66,385.9,385.9,385.9,65.53,65.53,65.53,962.36,962.36,962.36,20.1,20.1,20.1,14.63,14.63,14.63,3.3,3.3,1,3.3,1.57
autumn,weekday,evening,12.248996644459668,63.99,63.99,63.99,292.9,292.9,292.9,379.2,379.2,379.2,65.39,65.39,65.39,963.2,963.2,963.2,18.88,18.88,18.88,12.63,12.63,12.63,2.5,2.5,1,2.5,1.26
autumn,weekday,evening,10.10283834412826,64.12,64.12,64.12,113.27,113.27,113.27,374.2,374.2,374.2,68.16,68.16,68.16,962.97,962.97,962.97,15.97,15.97,15.97,10.63,10.63,10.63,5.6,5.6,1,5.6,1.0
autumn,weekday,evening,9.378042345990115,63.73,63.73,63.73,114.0,114.0,114.0,375.4,375.4,375.4,69.27,69.27,69.27,963.93,963.93,963.93,14.96,14.96,14.96,9.75,9.75,9.75,2.7,2.7,1,2.7,0.8
autumn,weekend,morning,6.818476166980984,54.32,54.32,54.32,113.46,113.46,113.46,363.7,363.7,363.7,50.72,50.72,50.72,969.71,969.71,969.71,17.12,17.12,17.12,11.75,11.75,11.75,0.8,0.8,1,0.8,7.42
autumn,weekend,morning,8.113648256876935,59.36,59.36,59.36,113.74,113.74,113.74,358.2,358.2,358.2,44.75,44.75,44.75,970.42,970.42,970.42,20.54,20.54,20.54,14.56,14.56,14.56,2.1,2.1,1,2.1,7.7
autumn,weekend,morning,7.773059378531476,52.84,52.84,52.84,294.34,294.34,294.34,357.1,357.1,357.1,41.02,41.02,41.02,969.9,969.9,969.9,21.58,21.58,21.58,15.94,15.94,15.94,3.0,3.0,1,3.0,6.16
autumn,weekend,morning,7.325125527015942,56.73,56.73,56.73,293.38,293.38,293.38,358.0,358.0,358.0,35.3,35.3,35.3,970.36,970.36,970.36,23.55,23.55,23.55,16.62,16.62,16.62,1.1,1.1,1,1.1,3.94
autumn,weekend,afternoon,7.40735126650636,64.76,64.76,64.76,293.16,293.16,293.16,364.5,364.5,364.5,33.47,33.47,33.47,970.49,970.49,970.49,24.53,24.53,24.53,17.44,17.44,17.44,2.8,2.8,1,2.8,3.21
autumn,weekend,afternoon,8.165785720014966,64.45,64.45,64.45,113.5,113.5,113.5,358.9,358.9,358.9,38.34,38.34,38.34,971.53,971.53,971.53,23.13,23.13,23.13,15.44,15.44,15.44,1.9,1.9,1,1.9,2.57
autumn,weekend,afternoon,9.273898885801263,49.28,49.28,49.28,112.83,112.83,112.83,363.8,363.8,363.8,58.47,58.47,58.47,972.6,972.6,972.6,17.51,17.51,17.51,9.88,9.88,9.88,0.9,0.9,1,0.9,1.65
autumn,weekday,night,5.743404482065388,63.97,63.97,63.97,113.82,113.82,113.82,364.9,364.9,364.9,49.05,49.05,49.05,970.92,970.92,970.92,16.48,16.48,16.48,9.75,9.75,9.75,2.0,2.0,1,2.0,1.72
autumn,weekday,morning,8.85324665055661,65.49,65.49,65.49,293.92,293.92,293.92,378.3,378.3,378.3,44.11,44.11,44.11,971.95,971.95,971.95,21.59,21.59,21.59,14.75,14.75,14.75,6.1,6.1,1,6.1,4.52
autumn,weekday,morning,10.11625644281888,64.28,64.28,64.28,114.62,114.62,114.62,375.6,375.6,375.6,48.34,48.34,48.34,977.68,977.68,977.68,21.48,21.48,21.48,14.5,14.5,14.5,4.3,4.3,1,4.3,10.17
autumn,weekday,morning,10.340957949246942,47.93,47.93,47.93,113.58,113.58,113.58,355.5,355.5,355.5,39.86,39.86,39.86,978.23,978.23,978.23,24.92,24.92,24.92,18.56,18.56,18.56,3.6,3.6,1,3.6,8.05
autumn,weekday,morning,10.456314380600853,61.254999999999995,63.75,58.76,112.96000000000001,113.58,112.34,356.25,359.5,353.0,38.415,38.48,38.35,978.2049999999999,978.24,978.17,25.67,25.89,25.45,18.595,19.19,18.0,4.3,4.2,2,4.25,7.79
autumn,weekday,afternoon,11.109598046234167,63.519999999999996,64.63,62.41,111.72,111.93,111.51,366.95,370.7,363.2,36.465,36.59,36.34,977.7149999999999,977.9,977.53,27.29,27.79,26.79,20.185000000000002,21.12,19.25,6.9,4.3,2,5.6,9.72
autumn,weekday,afternoon,11.287934686799728,63.1,63.1,63.1,112.69,112.69,112.69,350.2,350.2,350.2,33.77,33.77,33.77,977.27,977.27,977.27,28.81,28.81,28.81,21.44,21.44,21.44,3.0,3.0,1,3.0,10.49
autumn,weekday,afternoon,10.645075051377976,64.13,64.13,64.13,113.05,113.05,113.05,360.6,360.6,360.6,41.91,41.91,41.91,976.97,976.97,976.97,24.42,24.42,24.42,17.44,17.44,17.44,9.2,9.2,1,9.2,8.14
autumn,weekday,morning,10.575224600654597,48.73,48.73,48.73,114.12,114.12,114.12,378.2,378.2,378.2,42.96,42.96,42.96,976.38,976.38,976.38,23.93,23.93,23.93,18.37,18.37,18.37,8.8,8.8,1,8.8,10.32
autumn,weekday,morning,10.810533800336103,59.69,59.69,59.69,113.37,113.37,113.37,379.0,379.0,379.0,41.97,41.97,41.97,976.93,976.93,976.93,24.58,24.58,24.58,19.19,19.19,19.19,8.4,8.4,1,8.4,11.63
autumn,weekday,morning,12.492026337579539,63.82,63.82,63.82,113.64,113.64,113.64,383.5,383.5,383.5,39.62,39.62,39.62,977.95,977.95,977.95,27.43,27.43,27.43,22.0,22.0,22.0,9.1,9.1,1,9.1,14.94
autumn,weekday,afternoon,12.680209253722538,63.84,63.84,63.84,113.71,113.71,113.71,374.9,374.9,374.9,38.73,38.73,38.73,977.94,977.94,977.94,28.03,28.03,28.03,22.62,22.62,22.62,8.5,8.5,1,8.5,13.56
autumn,weekday,afternoon,16.066784224270847,64.62,64.62,64.62,113.78,113.78,113.78,367.5,367.5,367.5,44.94,44.94,44.94,970.98,970.98,970.98,29.24,29.24,29.24,18.69,18.69,18.69,7.4,7.4,1,7.4,6.32
autumn,weekday,afternoon,14.93447819540063,63.86,63.86,63.86,112.72,112.72,112.72,354.4,354.4,354.4,51.94,51.94,51.94,971.08,971.08,971.08,25.53,25.53,25.53,17.06,17.06,17.06,4.8,4.8,1,4.8,4.2
autumn,weekday,night,7.52192563120104,64.56,64.56,64.56,292.89,292.89,292.89,362.8,362.8,362.8,53.12,53.12,53.12,976.18,976.18,976.18,17.15,17.15,17.15,8.25,8.25,8.25,5.1,5.1,1,5.1,6.86
autumn,weekday,night,6.440078421533988,62.97,62.97,62.97,112.81,112.81,112.81,363.7,363.7,363.7,55.0,55.0,55.0,976.7,976.7,976.7,15.44,15.44,15.44,7.81,7.81,7.81,3.8,3.8,1,3.8,10.43
autumn,weekday,morning,8.231698005282738,64.71,64.71,64.71,294.02,294.02,294.02,364.6,364.6,364.6,51.69,51.69,51.69,975.85,975.85,975.85,18.35,18.35,18.35,9.63,9.63,9.63,6.9,6.9,1,6.9,12.33
autumn,weekday,morning,10.833167485960466,65.26,65.26,65.26,293.9,293.9,293.9,369.0,369.0,369.0,50.52,50.52,50.52,975.42,975.42,975.42,21.54,21.54,21.54,15.88,15.88,15.88,8.5,8.5,1,8.5,21.48
autumn,weekday,morning,10.971045789119989,62.1,62.1,62.1,113.85,113.85,113.85,359.2,359.2,359.2,46.82,46.82,46.82,975.99,975.99,975.99,22.94,22.94,22.94,17.12,17.12,17.12,5.3,5.3,1,5.3,15.04
autumn,weekday,morning,11.974102021736366,50.8,50.8,50.8,295.23,295.23,295.23,366.2,366.2,366.2,44.18,44.18,44.18,975.24,975.24,975.24,25.01,25.01,25.01,17.87,17.87,17.87,8.7,8.7,1,8.7,19.32
autumn,weekday,afternoon,11.392634068494262,54.13,54.13,54.13,294.19,294.19,294.19,366.8,366.8,366.8,46.77,46.77,46.77,974.48,974.48,974.48,23.42,23.42,23.42,16.5,16.5,16.5,6.6,6.6,1,6.6,14.78
autumn,weekday,afternoon,11.374992811883534,42.19,42.19,42.19,110.31,110.31,110.31,369.9,369.9,369.9,50.27,50.27,50.27,974.77,974.77,974.77,22.21,22.21,22.21,15.75,15.75,15.75,5.8,5.8,1,5.8,10.34
autumn,weekday,afternoon,12.234650968216574,53.06,53.06,53.06,293.58,293.58,293.58,365.3,365.3,365.3,49.71,49.71,49.71,973.92,973.92,973.92,23.33,23.33,23.33,15.94,15.94,15.94,6.6,6.6,1,6.6,12.93
autumn,weekday,afternoon,11.967771250850884,50.62,50.62,50.62,113.1,113.1,113.1,363.0,363.0,363.0,52.66,52.66,52.66,973.96,973.96,973.96,22.09,22.09,22.09,15.25,15.25,15.25,8.4,8.4,1,8.4,14.73
autumn,weekday,afternoon,12.61943031037142,65.01,65.01,65.01,293.81,293.81,293.81,358.4,358.4,358.4,51.57,51.57,51.57,973.19,973.19,973.19,23.14,23.14,23.14,15.38,15.38,15.38,5.7,5.7,1,5.7,15.17
autumn,weekday,afternoon,12.173543100495436,60.6,60.6,60.6,113.92,113.92,113.92,355.7,355.7,355.7,53.77,53.77,53.77,973.72,973.72,973.72,21.97,21.97,21.97,14.44,14.44,14.44,5.8,5.8,1,5.8,10.62
autumn,weekday,evening,12.22718933185333,64.39,64.39,64.39,293.02,293.02,293.02,364.5,364.5,364.5,53.96,53.96,53.96,971.92,971.92,971.92,21.97,21.97,21.97,14.19,14.19,14.19,4.2,4.2,1,4.2,7.7
autumn,weekday,evening,12.035960939638235,59.8,63.6,56.0,204.085,294.12,114.05,362.4,362.7,362.1,54.47,55.8,53.14,971.985,972.46,971.51,21.61,21.99,21.23,13.875,14.31,13.44,5.5,4.6,2,5.05,6.16
autumn,weekday,night,14.631884017400072,50.8,50.8,50.8,112.32,112.32,112.32,359.2,359.2,359.2,66.03,66.03,66.03,967.71,967.71,967.71,21.23,21.23,21.23,15.38,15.38,15.38,6.2,6.2,1,6.2,6.52
autumn,weekday,morning,15.994559848125482,52.36,52.36,52.36,293.04,293.04,293.04,369.3,369.3,369.3,66.77,66.77,66.77,966.5,966.5,966.5,22.48,22.48,22.48,15.5,15.5,15.5,11.1,11.1,1,11.1,8.64
autumn,weekday,morning,15.532753694375938,46.06,46.06,46.06,293.4,293.4,293.4,357.6,357.6,357.6,65.82,65.82,65.82,966.29,966.29,966.29,22.23,22.23,22.23,15.94,15.94,15.94,1.4,1.4,1,1.4,5.53
autumn,weekday,morning,15.186024039732676,52.02,52.02,52.02,112.98,112.98,112.98,356.6,356.6,356.6,65.72,65.72,65.72,966.62,966.62,966.62,21.89,21.89,21.89,15.44,15.44,15.44,7.1,7.1,1,7.1,5.04
autumn,weekday,morning,16.145202167156178,64.25,64.25,64.25,293.46,293.46,293.46,364.2,364.2,364.2,67.62,67.62,67.62,965.94,965.94,965.94,22.43,22.43,22.43,15.94,15.94,15.94,3.7,3.7,1,3.7,8.38
autumn,weekday,morning,15.549293860327044,63.1,63.1,63.1,113.63,113.63,113.63,366.6,366.6,366.6,67.93,67.93,67.93,966.01,966.01,966.01,21.73,21.73,21.73,15.44,15.44,15.44,7.3,7.3,1,7.3,6.7
autumn,weekday,afternoon,16.187330467620676,58.67,58.67,58.67,114.59,114.59,114.59,372.8,372.8,372.8,68.34,68.34,68.34,965.32,965.32,965.32,22.3,22.3,22.3,16.5,16.5,16.5,8.5,8.5,1,8.5,7.53
autumn,weekday,afternoon,16.610257788293527,57.15,57.15,57.15,294.76,294.76,294.76,367.2,367.2,367.2,65.48,65.48,65.48,964.78,964.78,964.78,23.45,23.45,23.45,16.5,16.5,16.5,7.5,7.5,1,7.5,6.03
autumn,weekday,afternoon,14.71060836078019,64.99,64.99,64.99,293.61,293.61,293.61,366.2,366.2,366.2,66.57,66.57,66.57,965.13,965.13,965.13,21.18,21.18,21.18,13.81,13.81,13.81,1.0,1.0,1,1.0,5.42
autumn,weekday,morning,10.199158846814873,63.66,64.69,62.63,114.3,114.53,114.07,369.4,374.0,364.8,64.23,66.26,62.2,963.9,964.29,963.51,17.005,17.56,16.45,10.75,11.19,10.31,0.5,0.2,2,0.35,1.0
autumn,weekday,morning,10.441851504714702,64.62,64.62,64.62,114.04,114.04,114.04,361.9,361.9,361.9,58.09,58.09,58.09,964.79,964.79,964.79,18.86,18.86,18.86,12.44,12.44,12.44,1.1,1.1,1,1.1,1.0
autumn,weekday,morning,10.313053936468185,63.21,63.21,63.21,112.86,112.86,112.86,367.2,367.2,367.2,50.35,50.35,50.35,965.79,965.79,965.79,21.03,21.03,21.03,13.69,13.69,13.69,0.6,0.6,1,0.6,1.65
autumn,weekday,morning,10.168531492589825,64.32,64.32,64.32,114.13,114.13,114.13,363.4,363.4,363.4,44.68,44.68,44.68,966.24,966.24,966.24,22.83,22.83,22.83,15.94,15.94,15.94,1.8,1.8,1,1.8,1.32
autumn,weekday,afternoon,9.730209532293513,62.385000000000005,62.43,62.34,113.11500000000001,113.12,113.11,362.25,364.8,359.7,44.144999999999996,44.82,43.47,966.685,966.82,966.55,22.545,23.1,21.99,15.005,15.38,14.63,1.1,0.6,2,0.8500000000000001,1.0
autumn,weekday,afternoon,9.335050553279016,59.75,59.75,59.75,113.48,113.48,113.48,358.0,358.0,358.0,46.24,46.24,46.24,967.58,967.58,967.58,21.35,21.35,21.35,12.81,12.81,12.81,0.6,0.6,1,0.6,1.0
autumn,weekday,afternoon,8.668347823915955,60.32,60.32,60.32,113.37,113.37,113.37,362.0,362.0,362.0,47.07,47.07,47.07,968.56,968.56,968.56,20.33,20.33,20.33,12.25,12.25,12.25,1.5,1.5,1,1.5,1.0
autumn,weekday,afternoon,7.313894402131303,50.89,50.89,50.89,114.55,114.55,114.55,360.2,360.2,360.2,51.68,51.68,51.68,969.86,969.86,969.86,17.36,17.36,17.36,10.44,10.44,10.44,1.6,1.6,1,1.6,1.0
autumn,weekday,morning,11.519085447555943,60.71,60.71,60.71,112.59,112.59,112.59,361.8,361.8,361.8,55.19,55.19,55.19,975.13,975.13,975.13,20.84,20.84,20.84,13.94,13.94,13.94,4.6,4.6,1,4.6,5.23
autumn,weekday,morning,11.77953488436074,56.71,56.71,56.71,113.68,113.68,113.68,357.1,357.1,357.1,53.59,53.59,53.59,975.85,975.85,975.85,21.6,21.6,21.6,14.19,14.19,14.19,2.3,2.3,1,2.3,8.65
autumn,weekday,morning,12.271713827060227,63.15,63.15,63.15,113.7,113.7,113.7,359.5,359.5,359.5,52.88,52.88,52.88,976.33,976.33,976.33,22.35,22.35,22.35,15.5,15.5,15.5,3.9,3.9,1,3.9,6.92
autumn,weekday,afternoon,13.777207480040326,64.12,64.12,64.12,112.01,112.01,112.01,370.9,370.9,370.9,51.71,51.71,51.71,976.11,976.11,976.11,24.35,24.35,24.35,16.37,16.37,16.37,3.5,3.5,1,3.5,7.08
autumn,weekday,afternoon,13.941451381588323,64.41,64.41,64.41,113.93,113.93,113.93,371.5,371.5,371.5,52.99,52.99,52.99,975.57,975.57,975.57,24.12,24.12,24.12,16.0,16.0,16.0,1.8,1.8,1,1.8,8.31
autumn,weekday,afternoon,14.098060076608334,60.1,60.1,60.1,112.25,112.25,112.25,388.1,388.1,388.1,54.08,54.08,54.08,975.66,975.66,975.66,23.95,23.95,23.95,15.75,15.75,15.75,2.5,2.5,1,2.5,6.65
autumn,weekday,afternoon,14.179493496676788,64.45,64.45,64.45,113.16,113.16,113.16,355.5,355.5,355.5,55.59,55.59,55.59,975.97,975.97,975.97,23.58,23.58,23.58,15.38,15.38,15.38,1.3,1.3,1,1.3,5.32
autumn,weekday,morning,14.960719444027855,45.87,45.87,45.87,114.16,114.16,114.16,375.9,375.9,375.9,57.8,57.8,57.8,960.47,960.47,960.47,23.77,23.77,23.77,19.19,19.19,19.19,8.0,8.0,1,8.0,5.98
autumn,weekend,night,7.494460413894249,48.58,48.58,48.58,112.12,112.12,112.12,363.8,363.8,363.8,52.92,52.92,52.92,977.3,977.3,977.3,17.18,17.18,17.18,10.44,10.44,10.44,1.5,1.5,1,1.5,3.04
autumn,weekend,morning,8.300885152046222,51.8,51.8,51.8,113.63,113.63,113.63,354.4,354.4,354.4,48.88,48.88,48.88,978.17,978.17,978.17,19.32,19.32,19.32,13.38,13.38,13.38,2.2,2.2,1,2.2,5.16
